Fri Oct 17 03:29:58 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 560.35.03              Driver Version: 560.35.03      CUDA Version: 12.6     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:3A:00.0 Off |                    0 |
| N/A   25C    P0             39W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
|   1  Tesla V100-SXM2-32GB           On  |   00000000:3B:00.0 Off |                    0 |
| N/A   32C    P0             40W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
|   2  Tesla V100-SXM2-32GB           On  |   00000000:8A:00.0 Off |                    0 |
| N/A   29C    P0             41W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
|   3  Tesla V100-SXM2-32GB           On  |   00000000:B3:00.0 Off |                    0 |
| N/A   30C    P0             40W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
==================================
FUSED kernel training started
Batch size: 64
Learning rate: 0.005
Max gradient norm: 1.0
==================================



Using FUSED kernels (LayerNorm + Attn_Softmax)
{
    "data_size": {
Backward: 16.71920657157898
Opt.step: 5.850128889083862
Forward: 5.577673673629761
Backward: 16.629969596862793
Opt.step: 5.839898109436035
Forward: 5.692410945892334
Backward: 16.381358861923218
Opt.step: 5.8439013957977295
Forward: 5.6169397830963135
Backward: 16.188390016555786
Opt.step: 5.877412557601929
Forward: 5.678213119506836
Backward: 16.60794162750244
Opt.step: 5.845526933670044
Forward: 5.686100721359253
Backward: 16.052839279174805
Opt.step: 5.8484790325164795
Forward: 5.678753614425659
Backward: 15.733354091644287
Opt.step: 5.857490062713623
Forward: 5.71167254447937
Backward: 15.918329000473022
Opt.step: 5.852522134780884
Forward: 5.620159149169922
Backward: 15.591536283493042
Opt.step: 5.866462707519531
Forward: 5.80621337890625
Backward: 15.642828226089478
Opt.step: 5.834271192550659
Forward: 5.578957557678223
Backward: 15.927743911743164
Opt.step: 5.86552619934082
Forward: 5.643582820892334
Backward: 15.643754959106445
Opt.step: 5.84354305267334
Forward: 5.572258710861206
Backward: 15.940307855606079
Opt.step: 5.866427183151245
Forward: 5.665893077850342
Backward: 15.85079026222229
Opt.step: 5.841167688369751
Forward: 5.5669450759887695
Backward: 15.99109435081482
Opt.step: 5.873644828796387
Forward: 5.673234224319458
Backward: 15.93448257446289
Opt.step: 5.846806526184082
Forward: 5.652481317520142
Backward: 15.979480504989624
Opt.step: 5.873224258422852
Forward: 5.6627607345581055
Backward: 16.11636519432068
Opt.step: 5.860747575759888
Forward: 5.626333713531494
Backward: 15.99387240409851
Opt.step: 5.865126132965088
Forward: 5.670659303665161
Backward: 16.5340793132782
Opt.step: 5.895028352737427
Forward: 5.615129709243774
Backward: 16.278905868530273
Opt.step: 5.855087041854858
Forward: 5.7014007568359375
Backward: 16.088196992874146
Opt.step: 5.873317003250122
Forward: 5.599634647369385
Backward: 16.432504892349243
Opt.step: 5.887028932571411
Forward: 5.66562819480896
Backward: 16.139230251312256
Opt.step: 5.860276937484741
Forward: 5.663144111633301
Backward: 16.804937601089478
Opt.step: 5.8538737297058105
Forward: 5.75272536277771
Backward: 16.498932600021362
Opt.step: 5.8686535358428955
Forward: 5.637584686279297
Backward: 16.633896112442017
Opt.step: 5.862784147262573
Forward: 5.7081298828125
Backward: 16.200586795806885
Opt.step: 5.857252836227417
Forward: 5.640047550201416
Backward: 16.07559823989868
Opt.step: 5.8541858196258545
Forward: 5.651825666427612
Backward: 16.58407497406006
Opt.step: 5.856847047805786
Forward: 5.666828870773315
Backward: 16.30585026741028
Opt.step: 5.868508577346802
Forward: 5.615509986877441
Backward: 16.651691913604736
Opt.step: 5.872868061065674
Forward: 5.611546516418457
Backward: 16.40211009979248
Opt.step: 5.8586156368255615
Forward: 5.667069435119629
Backward: 16.244138717651367
Opt.step: 5.873536586761475
Forward: 5.564140796661377
Backward: 16.171568155288696
Opt.step: 5.860129356384277
Forward: 5.651940822601318
Backward: 16.66110587120056
Opt.step: 5.864346265792847
Forward: 5.638731002807617
Backward: 16.211479425430298
Opt.step: 5.860786199569702
Forward: 5.650953054428101
Backward: 16.928993701934814
Opt.step: 5.864278316497803
Forward: 5.67054557800293
Backward: 16.354880332946777
Opt.step: 5.848237752914429
Forward: 5.693416595458984
Backward: 16.527934551239014
Opt.step: 5.862131595611572
Forward: 5.6343605518341064
Backward: 16.461753129959106
Opt.step: 5.873115062713623
Forward: 5.656522274017334
Backward: 16.84337878227234
Opt.step: 5.852351188659668
Forward: 5.658071279525757
Backward: 16.51260733604431
Opt.step: 5.8540239334106445
Forward: 5.672175884246826
Backward: 16.847595930099487
Opt.step: 5.884459018707275
Forward: 5.675209283828735
Backward: 16.61479377746582
Opt.step: 5.877453088760376
Forward: 5.617251396179199
Backward: 16.965179443359375
Opt.step: 5.841073274612427
Forward: 5.600491523742676
Backward: 16.375722885131836
Opt.step: 5.85376238822937
Forward: 5.698573589324951
Backward: 16.56739354133606
Opt.step: 5.861011505126953
Forward: 5.572176456451416
Backward: 16.32277011871338
Opt.step: 5.852402448654175
Forward: 5.7088401317596436
Backward: 16.861263513565063
Opt.step: 5.848207235336304
Forward: 5.619572401046753
Backward: 16.425657749176025
Opt.step: 5.838916778564453
Forward: 5.66716742515564
Backward: 16.91677451133728
Opt.step: 5.859370470046997
Forward: 5.609995365142822
Backward: 16.367671966552734
Opt.step: 5.833631753921509
Forward: 5.664491891860962
Backward: 16.90076494216919
Opt.step: 5.853531122207642
Forward: 5.568894386291504
Backward: 16.106895923614502
Opt.step: 5.8229756355285645
Forward: 5.608416318893433
Backward: 16.390117406845093
Opt.step: 5.860921621322632
Forward: 5.6064558029174805
Backward: 16.037749767303467
Opt.step: 5.837159872055054
Forward: 5.536943674087524
Backward: 16.374265670776367
Opt.step: 5.856703996658325
Forward: 5.651288986206055
Backward: 16.223299503326416
Opt.step: 5.838639974594116
Forward: 5.583807468414307
Backward: 16.35466980934143
Opt.step: 5.852539539337158
Forward: 5.664273977279663
Backward: 16.17073106765747
Opt.step: 5.8430280685424805
Forward: 5.486904621124268
Backward: 16.14584517478943
Opt.step: 5.847907543182373
Forward: 5.530514478683472
Backward: 15.691120147705078
Opt.step: 5.835341691970825
Forward: 5.445089340209961
Backward: 16.52695083618164
Opt.step: 5.828672409057617
Forward: 5.570461988449097
Backward: 15.71847939491272
Opt.step: 5.812411785125732
Forward: 5.425684213638306
Backward: 16.090014219284058
Opt.step: 5.834084987640381
Forward: 5.54486346244812
Backward: 15.607018947601318
Opt.step: 5.805525779724121
Forward: 5.528270721435547
Backward: 14.697304725646973
Opt.step: 5.826887607574463
Forward: 5.518840789794922
Backward: 15.91089391708374
Opt.step: 5.8170006275177
Forward: 5.477348804473877
Backward: 16.1849308013916
Opt.step: 5.8691699504852295
Forward: 5.565500736236572
Backward: 16.056782722473145
Opt.step: 5.838111877441406
Forward: 5.597120761871338
Backward: 16.30338215827942
Opt.step: 5.818153142929077
Forward: 5.5165159702301025
Backward: 15.818660974502563
Opt.step: 5.8321027755737305
Forward: 5.554930210113525
Backward: 16.14028525352478
Opt.step: 5.7957847118377686
Forward: 5.470422029495239
Backward: 16.135852336883545
Opt.step: 5.837779998779297
Forward: 5.56180214881897
Backward: 16.215925931930542
Opt.step: 5.813190698623657
Forward: 5.477547883987427
Backward: 16.28645133972168
Opt.step: 5.818448543548584
Forward: 5.480771780014038
Backward: 16.10090136528015
Opt.step: 5.8159339427948
Forward: 5.505954265594482
Backward: 16.065622091293335
Opt.step: 5.823598146438599
Forward: 5.558332920074463
Backward: 16.160651206970215
Opt.step: 5.840819358825684
Forward: 5.522921085357666
Backward: 15.883860111236572
Opt.step: 5.810291051864624
Forward: 5.518181562423706
Backward: 16.132073163986206
Opt.step: 5.8346638679504395
Forward: 5.612887382507324
Backward: 16.06030797958374
Opt.step: 5.801612377166748
Forward: 5.480971813201904
Backward: 15.727997064590454
Opt.step: 5.835756063461304
Forward: 5.484838008880615
Backward: 15.842041492462158
Opt.step: 5.816425323486328
Forward: 5.518009185791016
Backward: 16.01526975631714
Opt.step: 5.8371422290802
Forward: 5.495527029037476
Backward: 16.229718923568726
Opt.step: 5.807070255279541
Forward: 5.542510032653809
Backward: 15.383786916732788
Opt.step: 5.838274002075195
Forward: 5.561479330062866
Backward: 15.874343872070312
Opt.step: 5.8060972690582275
Forward: 5.45280122756958
Backward: 16.09541392326355
Opt.step: 5.840044736862183
Forward: 5.576070547103882
Backward: 16.061822414398193
Opt.step: 5.806537628173828
Forward: 5.457830905914307
Backward: 15.916437149047852
Opt.step: 5.83976411819458
Forward: 5.581644773483276
Backward: 15.875940084457397
Opt.step: 5.813878774642944
Forward: 5.460888862609863
Backward: 16.076885223388672
Opt.step: 5.812934160232544
Forward: 5.595613718032837
Backward: 16.02041459083557
Opt.step: 5.815680265426636
Forward: 5.455146312713623
Backward: 16.03976345062256
Opt.step: 5.812762498855591
Forward: 5.57065224647522
Backward: 16.136023998260498
Opt.step: 5.818280458450317
Forward: 5.479981899261475
Backward: 15.72217345237732
Opt.step: 5.793928861618042
Forward: 5.454232692718506
Backward: 16.05438542366028
Opt.step: 5.795114994049072
Forward: 5.429966688156128
Backward: 15.655976295471191
Opt.step: 5.806926250457764
Forward: 5.557922601699829
Backward: 16.231643676757812
Opt.step: 5.797142267227173
Forward: 5.490076780319214
Backward: 15.6326584815979
Opt.step: 5.7880859375
Forward: 5.536252737045288
Backward: 16.08983302116394
Opt.step: 5.808243274688721
Forward: 5.507190227508545
Backward: 15.744921207427979
Opt.step: 5.785750389099121
Forward: 5.515104293823242
Backward: 15.880191087722778
Opt.step: 5.8279571533203125
Forward: 5.5328123569488525
Backward: 15.433258056640625
Opt.step: 5.792097330093384
Forward: 5.48432469367981
Backward: 15.859983205795288
Opt.step: 5.8354811668396
Forward: 5.454648733139038
Backward: 15.804577589035034
Opt.step: 5.802627325057983
Forward: 5.477628469467163
Backward: 15.64953088760376
Opt.step: 5.830207109451294
Forward: 5.476697683334351
Backward: 15.855962753295898
Opt.step: 5.8105645179748535
Forward: 5.468425750732422
Backward: 15.823621273040771
Opt.step: 5.830133676528931
Forward: 5.555316925048828
Backward: 15.843839406967163
Opt.step: 5.786783933639526
Forward: 5.406717538833618
Backward: 15.827046871185303
Opt.step: 5.788347244262695
Forward: 5.540607929229736
Backward: 16.146008491516113
Opt.step: 5.778976678848267
Forward: 5.478384971618652
Backward: 15.818281173706055
Opt.step: 5.7965333461761475
Forward: 5.550124406814575
Backward: 16.177184343338013
Opt.step: 5.78624415397644
Forward: 5.027492523193359
Backward: 15.630192041397095
Opt.step: 5.794272422790527
Forward: 5.506425380706787
Backward: 16.134552240371704
Opt.step: 5.803987979888916
Forward: 5.4753499031066895
Backward: 15.678966522216797
Opt.step: 5.817367076873779
Forward: 5.539813756942749
Backward: 16.194661378860474
Opt.step: 5.799982309341431
Forward: 5.456674575805664
Backward: 15.650937795639038
Opt.step: 5.7846996784210205
Forward: 5.558546781539917
Backward: 16.278053522109985
Opt.step: 5.831664323806763
Forward: 5.520609140396118
Backward: 15.833913326263428
Opt.step: 5.810840129852295
Forward: 5.547661781311035
Backward: 15.92070484161377
Opt.step: 5.837060451507568
Forward: 5.605338096618652
Backward: 15.972387075424194
Opt.step: 5.808802366256714
Forward: 5.4756810665130615
Backward: 16.135650396347046
Opt.step: 5.855195045471191
Forward: 5.523353338241577
Backward: 15.575368642807007
Opt.step: 5.816095352172852
Forward: 5.466285228729248
Backward: 16.126771926879883
Opt.step: 5.826393127441406
Forward: 5.590919256210327
Backward: 15.726035594940186
Opt.step: 5.828758478164673
Forward: 5.467099666595459
Backward: 15.98895788192749
Opt.step: 5.814648866653442
Forward: 5.520815134048462
Backward: 16.32382369041443
Opt.step: 5.802718162536621
Forward: 5.480865001678467
Backward: 15.32592225074768
Opt.step: 5.8110198974609375
Forward: 5.523049831390381
Backward: 15.92329716682434
Opt.step: 5.818742990493774
Forward: 5.548052549362183
Backward: 15.505827188491821
Opt.step: 5.808541297912598
Forward: 5.418660879135132
Backward: 15.902474164962769
Opt.step: 5.826658010482788
Forward: 5.602828025817871
Backward: 15.83087420463562
Opt.step: 5.80255126953125
Forward: 5.47510838508606
Backward: 16.217169046401978
Opt.step: 5.8433921337127686
Forward: 5.606694936752319
Backward: 16.491242170333862
Opt.step: 5.79774022102356
Forward: 5.496928453445435
Backward: 15.77681851387024
Opt.step: 5.829797267913818
Forward: 5.495843887329102
Backward: 16.277677536010742
Opt.step: 5.808213472366333
Forward: 5.50847601890564
Backward: 15.811325788497925
Opt.step: 5.857640743255615
Forward: 5.564423561096191
Backward: 16.199961185455322
Opt.step: 5.798605442047119
Forward: 5.499355316162109
Backward: 16.227911233901978
Opt.step: 5.894620180130005
Forward: 5.530499696731567
Backward: 16.285649061203003
Opt.step: 5.8142571449279785
Forward: 5.418946743011475
Backward: 16.00172734260559
Opt.step: 5.859265565872192
Forward: 5.531291723251343
Backward: 16.054620265960693
Opt.step: 5.817064523696899
Forward: 5.4935290813446045
Backward: 15.984301090240479
Opt.step: 5.819965362548828
Forward: 5.584059715270996
Backward: 16.168863773345947
Opt.step: 5.834468364715576
Forward: 5.438872337341309
Backward: 16.063234090805054
Opt.step: 5.8158464431762695
Forward: 5.093486785888672
Backward: 15.920506477355957
Opt.step: 5.8249945640563965
Forward: 5.552858591079712
Backward: 14.7044095993042
Opt.step: 5.794537305831909
Forward: 5.058380365371704
Backward: 15.998608589172363
Opt.step: 5.828180313110352
Forward: 5.4748451709747314
Backward: 16.026678562164307
Opt.step: 5.818154335021973
Forward: 5.453871726989746
Backward: 15.618885278701782
Opt.step: 5.833173751831055
Forward: 5.670207977294922
Backward: 15.613125085830688
Opt.step: 5.802972078323364
Forward: 5.470379829406738
Backward: 15.777221918106079
Opt.step: 5.825767993927002
Forward: 5.49596095085144
Backward: 15.67327356338501
Opt.step: 5.811197757720947
Forward: 5.501394987106323
Backward: 15.481884717941284
Opt.step: 5.806656122207642
Forward: 5.5574657917022705
Backward: 15.49773645401001
Opt.step: 5.818514108657837
Forward: 5.528429985046387
Backward: 15.545809745788574
Opt.step: 5.800771951675415
Forward: 5.4862823486328125
Backward: 15.488690376281738
Opt.step: 5.802922487258911
Forward: 5.490383148193359
Backward: 15.433373928070068
Opt.step: 5.81095814704895
Forward: 5.502700328826904
Backward: 15.356865167617798
Opt.step: 5.832849740982056
Forward: 5.615150451660156
Backward: 15.842859745025635
Opt.step: 5.812703609466553
Forward: 5.457933664321899
Backward: 15.535521507263184
Opt.step: 5.824703693389893
Forward: 5.514414072036743
Backward: 16.180505514144897
Opt.step: 5.814332485198975
Forward: 5.459862232208252
Backward: 15.744563579559326
Opt.step: 5.819408893585205
Forward: 5.56967306137085
Backward: 16.2351233959198
Opt.step: 5.817091703414917
Forward: 5.512081146240234
Backward: 15.391672372817993
Opt.step: 5.818641901016235
Forward: 5.506812334060669
Backward: 15.917189121246338
Opt.step: 5.809601068496704
Forward: 5.587644100189209
Backward: 15.335143804550171
Opt.step: 5.802388906478882
Forward: 5.429981708526611
Backward: 16.237489461898804
Opt.step: 5.816576719284058
Forward: 5.578970193862915
Backward: 15.45988416671753
Opt.step: 5.807936429977417
Forward: 5.4408345222473145
Backward: 16.009643077850342
Opt.step: 5.828823804855347
Forward: 5.588927984237671
Backward: 15.483274221420288
Opt.step: 5.792148113250732
Forward: 5.473796606063843
Backward: 15.461171865463257
Opt.step: 5.826022386550903
Forward: 5.5499653816223145
Backward: 15.472461938858032
Opt.step: 5.819876194000244
Forward: 5.498886346817017
Backward: 15.4079008102417
Opt.step: 5.816375970840454
Forward: 5.568577527999878
Backward: 15.770648002624512
Opt.step: 5.818178653717041
Forward: 5.4473090171813965
Backward: 15.8371741771698
Opt.step: 5.819767951965332
Forward: 5.578886270523071
Backward: 16.483091592788696
Opt.step: 5.808104515075684
Forward: 5.432892322540283
Backward: 15.694929838180542
Opt.step: 5.82191801071167
Forward: 5.555032253265381
Backward: 16.086857795715332
Opt.step: 5.82482647895813
Forward: 5.464375257492065
Backward: 15.469228029251099
Opt.step: 5.812096357345581
Forward: 5.532366514205933
Backward: 16.347007751464844
Opt.step: 5.811713457107544
Forward: 5.516038179397583
Backward: 15.727896451950073
Opt.step: 5.790728330612183
Forward: 5.441939353942871
Backward: 16.007614374160767
Opt.step: 5.820759296417236
Forward: 5.560365438461304
Backward: 15.912361860275269
Opt.step: 5.802259683609009
Forward: 5.508458137512207
Backward: 16.154665231704712
Opt.step: 5.816452503204346
Forward: 5.5376060009002686
Backward: 16.27063488960266
Opt.step: 5.800987243652344
Forward: 5.490722179412842
Backward: 16.10072898864746
Opt.step: 5.799571752548218
Forward: 5.61532998085022
Backward: 15.86705231666565
Opt.step: 5.820273160934448
Forward: 5.437709331512451
Backward: 15.937433004379272
Opt.step: 5.830047845840454
Forward: 5.558853626251221
Backward: 15.657517671585083
Opt.step: 5.82720685005188
Forward: 5.456176996231079
Backward: 16.24058699607849
Opt.step: 5.813054800033569
Forward: 5.57854700088501
Backward: 16.231669425964355
Opt.step: 5.831543684005737
Forward: 5.443959712982178
Backward: 15.900299549102783
Opt.step: 5.812800168991089
Forward: 5.557331323623657
Backward: 16.439833164215088
Opt.step: 5.806102752685547
Forward: 5.491802453994751
Backward: 16.032975435256958
Opt.step: 5.815548896789551
Forward: 5.538833379745483
Backward: 15.885241985321045
Opt.step: 5.811549186706543
Forward: 5.47704291343689
Backward: 15.989360809326172
Opt.step: 5.806503772735596
Forward: 5.62114691734314
Backward: 15.975658893585205
Opt.step: 5.812542200088501
Forward: 5.421727180480957
Backward: 15.747015714645386
Opt.step: 5.806230068206787
Forward: 5.521584749221802
Backward: 15.790138006210327
Opt.step: 5.820971727371216
Forward: 5.49627685546875
Backward: 15.895132780075073
Opt.step: 5.7995171546936035
Forward: 5.5547003746032715
Backward: 16.143969774246216
Opt.step: 5.817584037780762
Forward: 5.4607555866241455
Backward: 16.314327001571655
Opt.step: 5.8088459968566895
Forward: 5.471995830535889
Backward: 16.487323760986328
Opt.step: 5.8152453899383545
Forward: 5.497753381729126
Backward: 15.74768590927124
Opt.step: 5.8043532371521
Forward: 5.420972585678101
Backward: 16.16493844985962
Opt.step: 5.8382885456085205
Forward: 5.51980447769165
Backward: 15.701826333999634
Opt.step: 5.807868242263794
Forward: 5.412720203399658
Backward: 15.328093528747559
Opt.step: 5.837715148925781
Forward: 5.5475687980651855
Backward: 15.701600313186646
Opt.step: 5.811082124710083
Forward: 5.489580869674683
Backward: 15.345388889312744
Opt.step: 5.824427366256714
Forward: 5.498643159866333
Backward: 15.44559931755066
Opt.step: 5.815593004226685
Forward: 5.426745653152466
Backward: 15.403798818588257
Opt.step: 5.812145948410034
Forward: 5.478213310241699
Backward: 15.768414735794067
Opt.step: 5.847161054611206
Forward: 5.518073320388794
Backward: 15.603657484054565
Opt.step: 5.82970118522644
Forward: 5.426696062088013
Backward: 16.147472381591797
Opt.step: 5.8168864250183105
Forward: 5.526745557785034
Backward: 15.672070503234863
Opt.step: 5.808273077011108
Forward: 5.409010887145996
Backward: 16.342454195022583
Opt.step: 5.795954942703247
Forward: 5.535844564437866
Backward: 15.901631116867065
Opt.step: 5.7771570682525635
Forward: 5.550670862197876
Backward: 16.02296257019043
Opt.step: 5.814308404922485
Forward: 5.569745302200317
Backward: 15.894872903823853
Opt.step: 5.783955335617065
Forward: 5.3767781257629395
Backward: 15.989168643951416
Opt.step: 5.8011345863342285
Forward: 5.503034353256226
Backward: 15.98917007446289
Opt.step: 5.779231309890747
Forward: 5.42033052444458
Backward: 16.040923357009888
Opt.step: 5.795259237289429
Forward: 5.5459911823272705
Backward: 16.24227261543274
Opt.step: 5.785528182983398
Forward: 5.456499099731445
Backward: 15.90394401550293
Opt.step: 5.808289051055908
Forward: 5.541373252868652
Backward: 16.316508054733276
Opt.step: 5.768974304199219
Forward: 5.4144816398620605
Backward: 15.952324867248535
Opt.step: 5.803624868392944
Forward: 5.525907516479492
Backward: 14.61498212814331
Opt.step: 5.81092095375061
Forward: 5.107465028762817
Backward: 16.210365056991577
Opt.step: 5.809927940368652
Forward: 5.585222244262695
Backward: 16.242881536483765
Opt.step: 5.823238372802734
Forward: 5.512558698654175
Backward: 15.854384899139404
Opt.step: 5.862991571426392
Forward: 5.573844909667969
Backward: 16.297109127044678
Opt.step: 5.83419394493103
Forward: 5.600517511367798
Backward: 15.596195459365845
Opt.step: 5.804292678833008
Forward: 5.604587554931641
Backward: 16.300724983215332
Opt.step: 5.805541038513184
Forward: 5.547445058822632
Backward: 15.59934401512146
Opt.step: 5.8066630363464355
Forward: 5.496017932891846
Backward: 15.904155254364014
Opt.step: 5.824243545532227
Forward: 5.622561693191528
Backward: 15.743621349334717
Opt.step: 5.8480224609375
Forward: 5.538706541061401
Backward: 16.169446229934692
Opt.step: 5.836540222167969
Forward: 5.652104616165161
Backward: 15.899276494979858
Opt.step: 5.805872917175293
Forward: 5.566744565963745
Backward: 16.245323657989502
Opt.step: 5.830816984176636
Forward: 5.638223648071289
Backward: 15.891024351119995
Opt.step: 5.795287847518921
Forward: 5.49349308013916
Backward: 16.362125396728516
Opt.step: 5.834051847457886
Forward: 5.678582191467285
Backward: 16.185986280441284
Opt.step: 5.802467107772827
Forward: 5.513199090957642
Backward: 16.121337890625
Opt.step: 5.819393157958984
Forward: 5.588403224945068
Backward: 15.88821291923523
Opt.step: 5.827620983123779
Forward: 5.547692775726318
Backward: 16.024712800979614
Opt.step: 5.862260341644287
Forward: 5.592736005783081
Backward: 15.953518152236938
Opt.step: 5.811926603317261
Forward: 5.525498390197754
Backward: 16.09597635269165
Opt.step: 5.8262810707092285
Forward: 5.598241806030273
Backward: 15.606642246246338
Opt.step: 5.820579767227173
Forward: 5.572328567504883
Backward: 15.50991177558899
Opt.step: 5.831343412399292
Forward: 5.641354084014893
Backward: 15.917123556137085
Opt.step: 5.818500280380249
Forward: 5.57295036315918
Backward: 15.905815839767456
Opt.step: 5.827369928359985
Forward: 5.620366334915161
Backward: 16.014817476272583
Opt.step: 5.8013575077056885
Forward: 5.6101953983306885
Backward: 15.881326913833618
Opt.step: 5.848914384841919
Forward: 5.671511173248291
Backward: 16.426520824432373
Opt.step: 5.844281435012817
Forward: 5.554529666900635
Backward: 16.000187397003174
Opt.step: 5.832247972488403
Forward: 5.705632448196411
Backward: 15.959229230880737
Opt.step: 5.845562934875488
Forward: 5.480272054672241
Backward: 15.828255414962769
Opt.step: 5.838385581970215
Forward: 5.592209815979004
Backward: 16.46049666404724
Opt.step: 5.808916091918945
Forward: 5.577240467071533
Backward: 15.774694442749023
Opt.step: 5.8008880615234375
Forward: 5.501113414764404
Backward: 16.536683559417725
Opt.step: 5.839184284210205
Forward: 5.547079563140869
Backward: 15.465003252029419
Opt.step: 5.807706356048584
Forward: 5.5090012550354
Backward: 16.465481758117676
Opt.step: 5.835561990737915
Forward: 5.6406779289245605
Backward: 15.896135091781616
Opt.step: 5.806161403656006
Forward: 5.520511150360107
Backward: 15.993927717208862
Opt.step: 5.855266809463501
Forward: 5.601812124252319
Backward: 15.808899879455566
Opt.step: 5.801088333129883
Forward: 5.513170480728149
Backward: 16.098074674606323
Opt.step: 5.881922483444214
Forward: 5.549495220184326
Backward: 16.13217520713806
Opt.step: 5.806161642074585
Forward: 5.506313800811768
Backward: 15.758601903915405
Opt.step: 5.844505071640015
Forward: 5.54047417640686
